id,source,name,description,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighborhood,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
7606578,city scrape,Rental unit in Den Haag · ★4.92 · 2 bedrooms · 4 beds · 1 bath,,405989,BizStay,2011-02-23,"The Hague, Netherlands",100%,95%,f,87,,Wijk 07 Scheveningen,52.09648,4.26567,Entire rental unit,Entire home/apt,4,4,"$80,000.00",1,1125,12,4.92
7606649,city scrape,Rental unit in Den Haag · ★4.67 · 2 bedrooms · 5 beds · 1.5 baths,,405989,BizStay,2011-02-23,"The Hague, Netherlands",100%,95%,f,87,,Wijk 07 Scheveningen,52.09698,4.26503,Entire rental unit,Entire home/apt,5,5,"$80,000.00",1,1125,3,4.67
7606761,city scrape,Rental unit in Den Haag · ★4.60 · 2 bedrooms · 4 beds · 1 bath,,405989,BizStay,2011-02-23,"The Hague, Netherlands",100%,95%,f,87,,Wijk 07 Scheveningen,52.09807,4.26633,Entire rental unit,Entire home/apt,4,4,"$80,000.00",1,1125,5,4.6
7606844,city scrape,Rental unit in Den Haag · ★4.83 · 3 bedrooms · 2 beds · 1 bath,,405989,BizStay,2011-02-23,"The Hague, Netherlands",100%,95%,f,87,,Wijk 07 Scheveningen,52.097,4.2664,Entire rental unit,Entire home/apt,5,2,"$80,000.00",1,1125,12,4.83
7668314,previous scrape,Home in Den Haag · ★4.87 · 4 bedrooms · 5 beds · 3.5 baths,,13494819,Karlien,2014-03-24,"The Hague, Netherlands",100%,98%,t,6,,Wijk 11 Duinoord,52.08266,4.28234,Entire home,Entire home/apt,7,5,,4,31,15,4.87
7702138,previous scrape,Guest suite in Den Haag · ★4.82 · 2 bedrooms · 2 beds · 1 bath,,27306248,Mireille,2015-02-06,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 11 Duinoord,52.08448,4.28578,Entire guest suite,Entire home/apt,3,2,,2,15,45,4.82
8038739,city scrape,Rental unit in Den Haag · ★4.89 · 2 bedrooms · 2 beds · 0 baths,,17240425,Elwine,2014-06-25,"The Hague, Netherlands",100%,33%,f,5,,Wijk 23 Willemspark,52.08546,4.3148,Entire rental unit,Entire home/apt,4,2,$200.00,30,1125,79,4.89
8112353,city scrape,Home in Den Haag · ★4.60 · 2 bedrooms · 2 beds · 1 bath,,42836334,Auke,2015-08-29,"The Hague, Netherlands",60%,88%,f,6,,Wijk 07 Scheveningen,52.10815,4.27364,Entire home,Entire home/apt,4,2,$75.00,30,365,84,4.6
8114375,city scrape,Condo in Den Haag · ★4.55 · 2 bedrooms · 2 beds · 1 bath,,42836334,Auke,2015-08-29,"The Hague, Netherlands",60%,88%,f,6,,Wijk 07 Scheveningen,52.10765,4.27456,Entire condo,Entire home/apt,5,2,$263.00,7,30,100,4.55
8203608,city scrape,Rental unit in Den Haag · ★4.92 · 1 bedroom · 1 bed · 1 bath,,42401683,Linda,2015-08-24,"The Hague, Netherlands",100%,91%,t,1,,Wijk 19 Vruchtenbuurt,52.06594,4.25436,Entire rental unit,Entire home/apt,2,1,$120.00,2,5,201,4.92
8296761,city scrape,Home in Den Haag · 5 bedrooms · 6 beds · 3 baths,,12172539,Charlotte,2014-02-12,"The Hague, Netherlands",N/A,0%,f,1,,Wijk 02 Belgisch Park,52.110109906385986,4.291375965081801,Entire home,Entire home/apt,7,6,,7,1125,0,
8344344,city scrape,Townhouse in Den Haag · ★4.82 · 1 bedroom · 2 beds · 1 shared bath,,2907660,Ellen,2012-07-11,"The Hague, Netherlands",100%,95%,f,6,,Wijk 04 Benoordenhout,52.09114,4.31462,Private room in townhouse,Private room,2,2,$75.00,3,14,237,4.82
8929853,city scrape,Home in Den Haag · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,,10076415,Oksana,2013-11-17,"The Hague, Netherlands",100%,100%,f,6,,Wijk 28 Centrum,52.07881,4.30419,Private room in home,Private room,2,1,$65.00,1,1125,158,4.64
9123441,city scrape,Rental unit in Den Haag · ★4.89 · 1 bedroom · 1 bed · 1 bath,,47532664,Rik,2015-10-27,"The Hague, Netherlands",100%,77%,t,2,,Wijk 28 Centrum,52.07727,4.3081,Entire rental unit,Entire home/apt,2,1,$100.00,2,30,19,4.89
9601061,previous scrape,Rental unit in Den Haag · ★4.97 · 3 bedrooms · 3 beds · 1.5 baths,,49688002,Raymond,2015-11-23,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 08 Duindorp,52.09054,4.25506,Entire rental unit,Entire home/apt,4,3,,6,14,58,4.97
10098050,city scrape,Condo in Den Haag · ★4.63 · 2 bedrooms · 5 beds · 1.5 baths,,51820432,Sidney,2015-12-20,"The Hague, Netherlands",100%,98%,f,5,,Wijk 04 Benoordenhout,52.09222,4.31115,Entire condo,Entire home/apt,9,5,$322.00,2,1125,245,4.63
10383296,previous scrape,Townhouse in Den Haag · ★4.58 · 6 bedrooms · 5 beds · 2 baths,,4231717,Frederique,2012-11-24,"The Hague, Netherlands",100%,44%,f,1,,Wijk 04 Benoordenhout,52.09825,4.32064,Entire townhouse,Entire home/apt,9,5,$350.00,5,30,31,4.58
10428175,city scrape,Townhouse in Den Haag · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,,2456431,Gerard,2012-05-24,"The Hague, Netherlands",100%,38%,f,3,,Wijk 04 Benoordenhout,52.08978,4.31488,Entire townhouse,Entire home/apt,6,5,$400.00,4,31,21,5.0
10534685,city scrape,Rental unit in Den Haag · ★4.82 · Studio · 1 bed · 1 bath,,54329141,Nienke,2016-01-12,"The Hague, Netherlands",100%,100%,t,1,,Wijk 19 Vruchtenbuurt,52.07095,4.25894,Entire rental unit,Entire home/apt,2,1,$68.00,3,120,150,4.82
10568512,city scrape,Townhouse in Den Haag · 3 bedrooms · 3 beds · 1 bath,,54482414,Marc,2016-01-13,"The Hague, Netherlands",100%,67%,f,3,,Wijk 02 Belgisch Park,52.11647,4.28808,Entire townhouse,Entire home/apt,5,3,$264.00,5,21,2,4.5
10643739,previous scrape,Rental unit in Den Haag · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,,2461943,Yvonne,2012-05-25,"The Hague, Netherlands",100%,100%,f,6,,Wijk 20 Valkenboskwartier,52.07387,4.27607,Entire rental unit,Entire home/apt,4,1,$160.00,2,30,131,4.82
10874386,city scrape,Rental unit in Den Haag · ★4.85 · 1 bedroom · 1 bed · 1 bath,,56333618,Simon,2016-01-27,"The Hague, Netherlands",100%,100%,f,1,,Wijk 22 Zeeheldenkwartier,52.08566,4.3003,Entire rental unit,Entire home/apt,5,1,$221.00,4,30,72,4.85
10925788,previous scrape,Home in Den Haag · ★4.67 · 4 bedrooms · 4 beds · 3 baths,,25701423,Dirk-Jan,2015-01-06,"Achterveld, Netherlands",N/A,100%,,3,,Wijk 29 Schildersbuurt,52.07175,4.30619,Entire home,Entire home/apt,6,4,$275.00,5,14,24,4.67
11175229,city scrape,Bed and breakfast in Den Haag · ★4.70 · 1 bedroom · 2 beds · 1 bath,,33029414,Kasper,2015-05-10,"The Hague, Netherlands",100%,78%,f,2,,Wijk 08 Duindorp,52.08876,4.25779,Private room in bed and breakfast,Private room,2,2,$77.00,3,1125,74,4.7
11186833,city scrape,Rental unit in Den Haag · ★4.50 · 1 bedroom · 1 bed · 1 bath,,44415153,Geertje,2015-09-17,"'s-Hertogenbosch, Netherlands",67%,5%,f,2,,Wijk 22 Zeeheldenkwartier,52.07986,4.29812,Entire rental unit,Entire home/apt,2,1,$70.00,9,200,6,4.5
11270594,city scrape,Rental unit in Den Haag · ★4.86 · 2 bedrooms · 4 beds · 1 shared bath,,58846614,Hannah,2016-02-15,"The Hague, Netherlands",100%,91%,t,3,,Wijk 26 Bezuidenhout,52.08718,4.33572,Private room in rental unit,Private room,4,4,$60.00,2,1125,136,4.86
11287635,city scrape,Rental unit in Den Haag · ★4.49 · 1 bedroom · 1 bed · 1 bath,,300966,Elwin,2010-11-27,"The Hague, Netherlands",100%,99%,t,22,,Wijk 27 Stationsbuurt,52.07059,4.32525,Entire rental unit,Entire home/apt,2,1,$212.00,1,1125,49,4.49
11290275,city scrape,Rental unit in Den Haag · ★4.77 · 1 bedroom · 1 bed · 1 bath,,300966,Elwin,2010-11-27,"The Hague, Netherlands",100%,99%,t,22,,Wijk 27 Stationsbuurt,52.0714845,4.3245868,Entire rental unit,Entire home/apt,2,1,$198.00,1,1125,205,4.77
11929901,city scrape,Condo in Den Haag · 3 bedrooms · 3 beds · 1 bath,,36247864,Katharina,2015-06-20,"The Hague, Netherlands",100%,0%,f,2,,Wijk 11 Duinoord,52.08186,4.28071,Entire condo,Entire home/apt,3,3,$225.00,3,14,2,5.0
11997962,city scrape,Rental unit in Den Haag · ★4.87 · 1 bedroom · 2 beds · 1.5 baths,,32403658,Sophie,2015-05-02,"The Hague, Netherlands",100%,86%,f,1,,Wijk 23 Willemspark,52.08902,4.311,Private room in rental unit,Private room,2,2,$105.00,2,1125,135,4.87
12037937,previous scrape,Rental unit in Den Haag · ★4.70 · 3 bedrooms · 7 beds · 1.5 baths,,38630529,Monique,2015-07-16,"The Hague, Netherlands",N/A,N/A,f,3,,Wijk 11 Duinoord,52.07999,4.27647,Private room in rental unit,Private room,2,7,,2,1125,178,4.7
12088420,previous scrape,Townhouse in Den Haag · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,,30712835,Annelies,2015-04-06,"The Hague, Netherlands",100%,93%,f,3,,Wijk 28 Centrum,52.07353,4.30683,Private room in townhouse,Private room,1,1,,21,730,76,4.71
12162725,city scrape,Townhouse in Den Haag · ★4.83 · 2 bedrooms · 2 beds · 1 bath,,65325022,Tonia,2016-04-01,"The Hague, Netherlands",0%,50%,f,1,,Wijk 07 Scheveningen,52.10794,4.27468,Entire townhouse,Entire home/apt,4,2,$140.00,7,30,54,4.83
12572074,city scrape,Home in Den Haag · ★4.50 · 3 bedrooms · 5 beds · 1.5 baths,,4629358,Filine,2013-01-08,"Amsterdam, Netherlands",100%,100%,f,1,,Wijk 25 Mariahoeve en Marlot,52.10133,4.36126,Entire home,Entire home/apt,5,5,$106.00,1,1125,30,4.5
12598937,city scrape,Home in Den Haag · ★4.92 · 3 bedrooms · 6 beds · 2 baths,,68361623,Karin,2016-04-22,"The Hague, Netherlands",100%,93%,t,3,,Wijk 15 Kijkduin en Ockenburgh,52.05769,4.20851,Entire home,Entire home/apt,6,6,$170.00,3,1125,136,4.92
12721006,city scrape,Rental unit in Den Haag · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,,69166196,Sandra,2016-04-27,Netherlands,100%,100%,f,2,,Wijk 12 Bomen- en Bloemenbuurt,52.07748,4.26595,Entire rental unit,Entire home/apt,4,4,$150.00,14,28,5,5.0
12800986,city scrape,Rental unit in Den Haag · ★4.58 · 1 bedroom · 2 beds · 1 bath,,69745734,Fred,2016-05-01,"The Hague, Netherlands",100%,98%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.07866,4.27268,Private room in rental unit,Private room,3,2,$36.00,1,1125,682,4.58
12864672,previous scrape,Rental unit in Den Haag · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,,6247195,Chloe,2013-05-06,"The Hague, Netherlands",N/A,0%,f,4,,Wijk 02 Belgisch Park,52.11214,4.29557,Entire rental unit,Entire home/apt,4,4,,7,14,4,5.0
12976936,previous scrape,Rental unit in Den Haag · ★4.60 · 1 bedroom · 1 bed · 2 baths,,7507787,Wim,2013-07-15,Netherlands,100%,100%,f,3,,Wijk 29 Schildersbuurt,52.06946,4.30463,Entire rental unit,Entire home/apt,4,1,$80.00,3,1125,5,4.6
13105742,city scrape,Rental unit in Den Haag · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,,47532664,Rik,2015-10-27,"The Hague, Netherlands",100%,77%,t,2,,Wijk 28 Centrum,52.07742,4.30905,Private room in rental unit,Private room,1,1,$50.00,2,27,141,4.91
13132470,city scrape,Condo in Den Haag · ★4.60 · 3 bedrooms · 4 beds · 1.5 baths,,51820432,Sidney,2015-12-20,"The Hague, Netherlands",100%,98%,f,5,,Wijk 04 Benoordenhout,52.092216,4.311149,Entire condo,Entire home/apt,8,4,$273.00,2,1125,103,4.6
13213354,city scrape,Townhouse in Den Haag · ★4.90 · 3 bedrooms · 4 beds · 3 baths,,8192019,Hendrina,2013-08-16,"The Hague, Netherlands",N/A,100%,f,7,,Wijk 13 Vogelwijk,52.08077,4.24872,Entire townhouse,Entire home/apt,6,4,$285.00,5,1125,30,4.9
13243703,city scrape,Home in Den Haag · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,,386376,Mirre,2011-02-10,"The Hague, Netherlands",100%,58%,f,1,,Wijk 11 Duinoord,52.08498,4.28894,Entire home,Entire home/apt,4,2,$200.00,14,1125,105,4.86
13249388,city scrape,Townhouse in Den Haag · ★5.0 · 3 bedrooms · 7 beds · 2.5 baths,,33059848,Ralf,2015-05-10,"Houston, TX",N/A,N/A,f,1,,Wijk 04 Benoordenhout,52.09268,4.3241,Entire townhouse,Entire home/apt,5,7,$220.00,120,1125,3,5.0
13258461,city scrape,Home in Den Haag · ★4.87 · 1 bedroom · 1 bed · 1 bath,,41692072,Jeroen,2015-08-17,"The Hague, Netherlands",100%,85%,f,1,,Wijk 07 Scheveningen,52.10738,4.28542,Entire home,Entire home/apt,2,1,$200.00,2,15,30,4.87
13345653,city scrape,Home in Den Haag · ★4.90 · 4 bedrooms · 6 beds · 1 bath,,27819459,Mareille,2015-02-16,"Den Haag, Netherlands",N/A,100%,f,2,,Wijk 19 Vruchtenbuurt,52.06833,4.25223,Entire home,Entire home/apt,8,6,$175.00,6,1125,30,4.9
13372682,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 5 beds · 1 bath,,11658895,Frederique,2014-01-26,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 19 Vruchtenbuurt,52.06989,4.25489,Entire home,Entire home/apt,5,5,$185.00,4,1125,12,5.0
13384993,previous scrape,Home in Den Haag · ★4.91 · 2 bedrooms · 3 beds · 3.5 baths,,47157381,Mathijs,2015-10-22,"The Hague, Netherlands",100%,67%,f,2,,Wijk 07 Scheveningen,52.10954,4.27867,Entire home,Entire home/apt,5,3,,2,1125,11,4.91
13449812,city scrape,Home in Den Haag · ★New · 3 bedrooms · 3 beds · 2 baths,,14037992,Maarten,2014-04-08,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 13 Vogelwijk,52.08171097049163,4.259284078054749,Entire home,Entire home/apt,4,3,$375.00,1,365,0,
13668673,city scrape,Rental unit in Den Haag · ★4.85 · 3 bedrooms · 3 beds · 1 bath,,58584308,Hans,2016-02-13,Netherlands,N/A,0%,f,1,,Wijk 18 Waldeck,52.05722,4.24605,Entire rental unit,Entire home/apt,4,3,$95.00,5,1125,20,4.85
13709794,city scrape,Rental unit in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,25207543,Gert,2014-12-26,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 18 Waldeck,52.06291,4.23747,Entire rental unit,Entire home/apt,2,1,$75.00,5,1125,12,5.0
13742452,previous scrape,Home in Den Haag · ★4.38 · 3 bedrooms · 3 beds · 2.5 baths,,80457964,Daphne,2016-06-28,"The Hague, Netherlands",N/A,75%,f,1,,Wijk 31 Rustenburg en Oostbroek,52.06696,4.28493,Entire home,Entire home/apt,6,3,,9,1125,13,4.38
13760878,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,,80681855,Michiel,2016-06-29,"The Hague, Netherlands",100%,83%,f,1,,Wijk 03 Westbroekpark en Duttendel,52.10905,4.30447,Entire home,Entire home/apt,4,4,$197.00,5,30,18,5.0
13820983,previous scrape,Rental unit in Den Haag · ★4.46 · 3 bedrooms · 4 beds · 1 bath,,77100227,Carl,2016-06-11,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 22 Zeeheldenkwartier,52.08351,4.29453,Entire rental unit,Entire home/apt,5,4,,5,1125,13,4.46
13842279,previous scrape,Home in Den Haag · ★4.76 · 4 bedrooms · 4 beds · 2 baths,,68471153,Pascal,2016-04-23,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 42 Ypenburg,52.02992,4.38397,Entire home,Entire home/apt,6,4,$150.00,4,13,17,4.76
13988838,city scrape,Villa in Den Haag · ★4.94 · 1 bedroom · 2 beds · 1 shared bath,,83502165,Véronique,2016-07-13,"The Hague, Netherlands",100%,74%,t,5,,Wijk 03 Westbroekpark en Duttendel,52.10421,4.30204,Private room in villa,Private room,3,2,$74.00,6,1125,71,4.94
13989555,city scrape,Villa in Den Haag · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,,83502165,Véronique,2016-07-13,"The Hague, Netherlands",100%,74%,t,5,,Wijk 03 Westbroekpark en Duttendel,52.1027,4.30382,Private room in villa,Private room,1,1,$54.00,4,1125,59,4.95
14074326,city scrape,Home in Den Haag · ★4.89 · 1 bedroom · 2 beds · 1 bath,,84556855,Angelique,2016-07-18,"The Hague, Netherlands",100%,97%,t,1,,Wijk 28 Centrum,52.07427,4.30735,Entire home,Entire home/apt,2,2,$111.00,2,1125,285,4.89
14193792,previous scrape,Rental unit in Den Haag · ★4.64 · 2 bedrooms · 3 beds · 1 bath,,82900631,Simon,2016-07-10,"The Hague, Netherlands",N/A,40%,f,1,,Wijk 07 Scheveningen,52.10677,4.27264,Entire rental unit,Entire home/apt,4,3,,3,11,36,4.64
14392965,city scrape,Rental unit in Den Haag · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,,28967205,Mohammed,2015-03-08,"The Hague, Netherlands",N/A,N/A,f,2,,Wijk 38 Laakkwartier en Spoorwijk,52.05863,4.32084,Private room in rental unit,Private room,1,1,$150.00,3,60,63,4.89
14591168,city scrape,Rental unit in Den Haag · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,,89688606,Eric,2016-08-13,Netherlands,100%,100%,t,6,,Wijk 09 Geuzen- en Statenkwartier,52.09672,4.28298,Private room in rental unit,Private room,1,1,$79.00,1,1125,242,4.85
14691874,city scrape,Rental unit in Den Haag · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,,89688606,Eric,2016-08-13,Netherlands,100%,100%,t,6,,Wijk 09 Geuzen- en Statenkwartier,52.09678,4.28285,Private room in rental unit,Private room,2,1,$85.00,1,1125,190,4.81
14830724,city scrape,Condo in Den Haag · ★4.63 · 3 bedrooms · 4 beds · 1.5 baths,,51820432,Sidney,2015-12-20,"The Hague, Netherlands",100%,98%,f,5,,Wijk 04 Benoordenhout,52.091778,4.311362,Entire condo,Entire home/apt,8,4,$173.00,2,1125,98,4.63
14941352,previous scrape,Condo in Den Haag · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,,24195273,Karen,2014-11-26,"The Hague, Netherlands",100%,100%,t,1,,Wijk 20 Valkenboskwartier,52.07509,4.27039,Private room in condo,Private room,1,1,,1,7,115,4.82
15021505,city scrape,Townhouse in Den Haag · ★5.0 · 4 bedrooms · 5 beds · 3 baths,,4842399,Lucas,2013-01-25,"The Hague, Netherlands",50%,36%,f,1,,Wijk 05 Archipelbuurt,52.0926,4.30212,Entire townhouse,Entire home/apt,5,5,$250.00,6,40,3,5.0
15201514,previous scrape,Tiny home in Den Haag · ★4.76 · 1 bedroom · 2 beds · 1 bath,,58694689,Marten,2016-02-14,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 07 Scheveningen,52.10372,4.27465,Tiny home,Entire home/apt,5,2,,6,30,38,4.76
15228014,city scrape,Rental unit in Den Haag · ★4.83 · 1 bedroom · 1 bed · 1 bath,,96787718,Yulixa,2016-09-26,Netherlands,0%,0%,f,2,,Wijk 20 Valkenboskwartier,52.06974,4.27643,Entire rental unit,Entire home/apt,2,1,$63.00,30,1120,140,4.83
15253720,city scrape,Rental unit in Den Haag · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,,19160011,Imre,2014-07-30,"The Hague, Netherlands",100%,82%,f,1,,Wijk 07 Scheveningen,52.09265,4.26502,Entire rental unit,Entire home/apt,3,2,$107.00,2,28,109,4.92
15577871,previous scrape,Home in Den Haag · ★4.93 · 1 bedroom · 4 beds · 1.5 baths,,51051708,Aulia,2015-12-11,"Hilversum, Netherlands",N/A,100%,f,1,,Wijk 05 Archipelbuurt,52.0898551940918,4.3095550537109375,Entire home,Entire home/apt,4,4,,5,30,30,4.93
15748945,city scrape,Home in Den Haag · ★4.95 · 3 bedrooms · 3 beds · 2 baths,,91161069,Marian,2016-08-21,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 13 Vogelwijk,52.07718,4.24565,Entire home,Entire home/apt,4,3,$300.00,7,21,20,4.95
15761827,previous scrape,Townhouse in Den Haag · ★5.0 · 3 bedrooms · 4 beds · 2 baths,,2869479,Kelley,2012-07-08,"The Hague, Netherlands",100%,100%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.0782,4.27471,Entire townhouse,Entire home/apt,6,4,,6,730,13,5.0
15855298,city scrape,Townhouse in Den Haag · ★4.92 · 3 bedrooms · 4 beds · 3.5 baths,,16786958,Hanneke,2014-06-14,"The Hague, Netherlands",100%,92%,f,2,,Wijk 28 Centrum,52.07454,4.31491,Entire townhouse,Entire home/apt,6,4,$230.00,4,1125,26,4.92
15872950,city scrape,Home in Den Haag · ★4.76 · 1 bedroom · 2 beds · 1 bath,,11551692,Ilse,2014-01-22,"The Hague, Netherlands",100%,75%,f,1,,Wijk 20 Valkenboskwartier,52.07347,4.27363,Entire home,Entire home/apt,4,2,$79.00,3,1125,104,4.76
15879420,city scrape,Home in Den Haag · ★4.65 · 1 bedroom · 1 bed · 1.5 shared baths,,7368483,Maurits,2013-07-09,"The Hague, Netherlands",100%,100%,f,7,,Wijk 26 Bezuidenhout,52.08473,4.33265,Private room in home,Private room,1,1,$28.00,1,180,213,4.65
16294577,city scrape,Home in Den Haag · ★4.86 · 3 bedrooms · 6 beds · 2 baths,,106599541,Laila,2016-12-08,"The Hague, Netherlands",100%,98%,t,3,,Wijk 15 Kijkduin en Ockenburgh,52.05748,4.20819,Entire home,Entire home/apt,7,6,$237.00,3,1111,177,4.86
16448583,previous scrape,Home in Den Haag · ★4.96 · 3 bedrooms · 4 beds · 2 baths,,21477351,Sophie,2014-09-18,"The Hague, Netherlands",N/A,63%,f,1,,Wijk 21 Regentessekwartier,52.07861,4.28116,Entire home,Entire home/apt,6,4,,7,1125,26,4.96
16460625,city scrape,Rental unit in Den Haag · ★4.79 · 1 bedroom · 1 bed · 1 bath,,300966,Elwin,2010-11-27,"The Hague, Netherlands",100%,99%,t,22,,Wijk 27 Stationsbuurt,52.07198,4.32503,Entire rental unit,Entire home/apt,2,1,$173.00,1,1125,245,4.79
16527506,city scrape,Townhouse in Den Haag · 3 bedrooms · 3 beds · 3.5 baths,,108699116,Mireille,2016-12-27,,0%,N/A,f,1,,Wijk 28 Centrum,52.08445,4.3122,Entire townhouse,Entire home/apt,5,3,$295.00,7,14,0,
16644257,city scrape,Bed and breakfast in Den Haag · ★4.42 · 2 bedrooms · 6 beds · 1 shared bath,,109990224,Rijk,2017-01-05,"The Hague, Netherlands",100%,72%,f,3,,Wijk 28 Centrum,52.07925,4.30617,Private room in bed and breakfast,Private room,6,6,$195.00,2,30,52,4.42
16644937,city scrape,Bed and breakfast in Den Haag · ★4.58 · 2 bedrooms · 3 beds · 1 private bath,,109990224,Rijk,2017-01-05,"The Hague, Netherlands",100%,72%,f,3,,Wijk 28 Centrum,52.07856,4.30467,Private room in bed and breakfast,Private room,3,3,$97.00,2,30,92,4.58
16699752,city scrape,Bed and breakfast in Den Haag · ★4.50 · 1 bedroom · 3 beds · 1 shared bath,,109990224,Rijk,2017-01-05,"The Hague, Netherlands",100%,72%,f,3,,Wijk 28 Centrum,52.08016,4.3042,Private room in bed and breakfast,Private room,3,3,$114.00,2,30,26,4.5
16821527,previous scrape,Rental unit in Den Haag · ★4.80 · Studio · 2 beds · 1.5 baths,,25509060,Travis,2015-01-02,"The Hague, Netherlands",N/A,75%,f,2,,Wijk 07 Scheveningen,52.108,4.28267,Entire rental unit,Entire home/apt,4,2,,2,30,5,4.8
16851263,city scrape,Rental unit in Den Haag · 1 bedroom · 1 bed · 1.5 baths,,17949857,Christien,2014-07-11,"The Hague, Netherlands",N/A,0%,f,1,,Wijk 04 Benoordenhout,52.09349,4.32966,Entire rental unit,Entire home/apt,2,1,$95.00,2,1125,2,5.0
